TicketID,Airline,FlightNum,RewardsID,Price
HA5498880,HA,HA1932,DL75164,215.23216975376437
HA5141431,HA,HA1932,SW49721,169.98555971703183
HA6085709,HA,HA1932,AS98644,227.15093161384522
HA8789568,HA,HA1932,AS66865,240.73051750878705
HA6465064,HA,HA1932,UA45630,71.76914922743462
AA6279065,AA,AA1178,UA98508,235.44009057610558
AA6619212,AA,AA1178,DL97565,74.8331349088391
AA3789299,AA,AA1178,SW14831,236.18319190217377
AA9706305,AA,AA1178,DL50780,117.99046027243602
AA9374933,AA,AA1178,UA69415,86.29982252914239
AA8480723,AA,AA1178,SW37619,221.93705409793128
AA3138661,AA,AA1178,SW62304,246.2624430113439
AA6913902,AA,AA1178,DL44785,177.69650486521297
AA3282580,AA,AA1178,UA31454,128.15240184520508
AA6956203,AA,AA1178,HA10166,107.65120046495429
AA8208190,AA,AA1178,AS78504,81.45733370098662
AA5807115,AA,AA1178,AS92242,249.733791367834
AA7443813,AA,AA1178,DL31431,192.88552142886778
AA1927602,AA,AA1178,AS31563,193.42310648067402
AA5792747,AA,AA1178,SW82737,187.94104769750453
AA5006252,AA,AA1178,UA25018,233.42057146494122
AA8246234,AA,AA1178,SW92872,208.45812412987055
AA9283745,AA,AA1178,HA44430,138.00436274030358
AA5933104,AA,AA1178,UA98389,181.42328203703175
AA3434074,AA,AA1178,AA93953,91.67104823754921
AA4187897,AA,AA1178,SW15252,138.5861621568552
AA2449645,AA,AA1178,DL59006,67.19172937620257
AA5649559,AA,AA1178,SW67014,170.18458850486056
AA3891920,AA,AA1178,HA42077,235.7876068004586
AA1967999,AA,AA1178,UA64082,140.8626620026622
AA6532200,AA,AA1178,DL17279,212.45880387994956
AA5888557,AA,AA1178,DL63151,220.83162945362233
AA2304848,AA,AA1178,DL53969,79.32102227021991
AA2354374,AA,AA1178,AA94786,130.63237926408115
AA9715124,AA,AA1178,AA16196,76.26162577347051
AA6560755,AA,AA1178,HA45298,244.74141056895257
AA6445285,AA,AA1178,SW79251,231.46760981464192
AA7508506,AA,AA1178,AS26209,74.82104419507371
AA9065432,AA,AA1178,HA75103,193.40691434890763
AA8655881,AA,AA1178,DL76960,83.07112565480492
AA1799807,AA,AA1178,DL53189,82.96537613766967
AA7913586,AA,AA1178,SW48499,93.43963502374943
AA5641676,AA,AA1178,AS88351,60.07122809843961
AA3149512,AA,AA1178,SW95924,121.89512303436575
AA5815817,AA,AA1178,UA10101,166.0106916952031
AA9676417,AA,AA1178,HA27529,107.0813586718586
AA3547046,AA,AA1178,HA63751,104.90805378743704
AA7952352,AA,AA1178,AA21131,79.69201789046005
AA1904375,AA,AA1178,AS93484,176.46373105186004
AA7288391,AA,AA1178,UA88331,167.0687179548131
AA1189943,AA,AA1178,SW20832,86.46742255942698
AA6106974,AA,AA1178,AA44449,70.6276702155529
AA7805896,AA,AA1178,SW97641,155.38108117339328
AA8005184,AA,AA1178,AA84577,215.6618966614862
AA7948278,AA,AA1178,AS52530,83.82918423950414
AA7665764,AA,AA1178,DL84354,109.40474411004166
AA4926806,AA,AA1178,DL11987,244.80454551327057
AA5830526,AA,AA1178,AS86462,211.93099704031192
AA3221294,AA,AA1178,SW35042,153.99907980770786
AA5659144,AA,AA1178,DL65974,63.11546352722317
AA3019787,AA,AA1178,HA45808,196.1219824335435
AA5816949,AA,AA1178,DL76003,204.5542335715382
AA9485180,AA,AA1178,AS50105,200.19427749545494
AA1382539,AA,AA1178,HA31403,114.2549325143842
AA4268221,AA,AA1178,UA39482,55.2462060733504
AA1104115,AA,AA1178,SW78461,185.6099297262995
AA3077623,AA,AA1178,AS23218,197.62436577487753
AA9210837,AA,AA1178,SW98460,114.87186129279374
AA6615867,AA,AA1178,AA55171,87.61528836215429
AA4307448,AA,AA1178,AS52947,123.53200327478524
AA5131130,AA,AA1178,DL21343,124.41088137723797
AA8612246,AA,AA1178,HA99815,106.4597316553287
AA7049957,AA,AA1178,SW28948,230.66353144882515
AA9953720,AA,AA1178,AA80892,235.94374949647124
AA5854342,AA,AA1178,AA31966,177.65174574178195
AA9065171,AA,AA1178,UA63846,139.3539885101754
AA4601057,AA,AA1178,HA27252,212.7283313249954
AA9179174,AA,AA1178,AA33776,248.3220085392405
AA5395121,AA,AA1178,AS53129,194.28998475532973
AA4665687,AA,AA1178,DL68000,179.0988671223319
AA5040882,AA,AA1178,AA82200,118.40876997158014
AA6703623,AA,AA1178,AS37533,179.33442177355528
AA4257858,AA,AA1178,DL35278,67.7924245001468
AA5421795,AA,AA1178,AS71606,124.33139713726398
AA2022375,AA,AA1178,AS68004,245.95938322619654
AA4571487,AA,AA1178,HA40821,233.48634985620896
AA1174212,AA,AA1178,AA57562,187.5604958653084
AA4564089,AA,AA1178,AA45859,132.0538162724681
AA2652828,AA,AA1178,AA58466,182.78712060788502
AA7634243,AA,AA1178,HA64315,106.52317892211944
AA3421791,AA,AA1178,HA35459,140.60302186613126
AA2782795,AA,AA1178,UA39943,82.45659535216637
AA6638723,AA,AA1178,UA95499,105.72842669326907
AA7726480,AA,AA1178,UA46774,229.44292033460414
AA9201419,AA,AA1178,SW99943,108.1493957804533
AA4142113,AA,AA1178,HA66545,75.76492542628439
AA7750723,AA,AA1178,AA95314,230.85318804705182
AA4221997,AA,AA1178,AA67269,158.9428675517717
AA3623145,AA,AA1178,AA55203,62.094841698384194
AA1854206,AA,AA1178,HA54223,146.46668321184166
AA7463975,AA,AA1178,SW62546,248.47293712545476
AA5674462,AA,AA1178,AA76048,139.99440773720852
AA3204756,AA,AA1178,UA26983,128.60905514890965
AA7340340,AA,AA1178,AS25043,82.64199415569789
AA9565033,AA,AA1178,SW42852,57.417717164299816
AA9377874,AA,AA1178,UA20897,119.05987634656017
AA2890031,AA,AA1178,DL38756,100.14709972202718
AA2178337,AA,AA1178,SW99500,71.5045700818275
AA3539064,AA,AA1178,HA15821,146.99050047251487
AA7733772,AA,AA1178,UA17730,203.98471106098046
AA4405894,AA,AA1178,AS23862,203.1049366470861
AA9683200,AA,AA1178,UA99849,109.04134938198217
AA2999972,AA,AA1178,UA32573,50.01173426499903
AA5625298,AA,AA1178,DL78061,150.29067709339557
AA6015997,AA,AA1178,AA42648,222.60584519516908
AA4747537,AA,AA1178,UA57724,197.7479086850683
AA3063846,AA,AA1178,HA90557,134.219290231207
AA2194689,AA,AA1178,AS37235,140.4140498770044
AA4029222,AA,AA1178,AS84827,61.69360132513477
AA8149299,AA,AA1178,HA79073,239.9546770064006
AA5230877,AA,AA1178,HA96870,245.36315543306523
AA4236281,AA,AA1178,UA38501,86.84562093558188
AA9811245,AA,AA1178,AS65099,145.56167422266518
AA7729708,AA,AA1178,SW79108,111.4704544401801
AA3494371,AA,AA1178,SW14772,153.48480909307767
AA1154122,AA,AA1178,AA49064,64.2416449711202
AA4727126,AA,AA1178,UA54758,152.7336267696159
AA9683106,AA,AA1178,DL34027,137.25927095119476
AA2014029,AA,AA1178,AS52261,184.2127674878163
AA1184727,AA,AA1178,HA61454,85.90695828739636
AA8983448,AA,AA1178,DL18443,74.90316213934261
AA4692126,AA,AA1178,HA99350,149.1412464629846
AA2110289,AA,AA1178,DL34894,184.08228541056738
AA1414368,AA,AA1178,HA73463,81.62023821047137
AA8422082,AA,AA1178,AS98429,107.11797231279827
AA1937119,AA,AA1178,AA43744,210.11785225602415
AA8653140,AA,AA1178,AS42572,139.6148635671623
AA3581299,AA,AA1178,HA13383,235.27253556820472
AA6059770,AA,AA1178,DL92414,136.51973700321358
AA2575599,AA,AA1178,HA50679,223.06171927885867
AA8379400,AA,AA1178,UA59732,70.91023264672982
AA4941349,AA,AA1178,AS96480,72.30760771987337
AA4579532,AA,AA1178,AS70103,180.9690718018704
AA2851221,AA,AA1178,HA17174,207.72801093737257
AA7167149,AA,AA1178,DL15929,194.77046278911232
AA7150494,AA,AA1178,SW97821,129.14503667654486
AA6592042,AA,AA1178,AA62724,109.06099416117254
AA6113187,AA,AA1178,AS26508,235.28878670346774
AA4016025,AA,AA1178,AA15345,171.78184622668098
AA7591489,AA,AA1178,AA67799,56.41184537753252
AA7902832,AA,AA1178,AS58223,94.28602162356779
AA9229941,AA,AA1178,UA46041,153.78830352232745
AA8020119,AA,AA1178,UA81917,206.7777548709971
AA7545488,AA,AA1178,HA58017,77.78931022150842
AA7932884,AA,AA1178,UA13479,161.34312922751462
AA2738331,AA,AA1178,SW74151,246.59996401060772
AA9925150,AA,AA1178,UA95823,237.15002839598677
AA2746820,AA,AA1178,DL66077,78.02596055416578
AA3697906,AA,AA1178,DL18268,222.69909784259508
AA4244383,AA,AA1178,UA55804,153.52007112684876
AA7223814,AA,AA1178,AS91256,235.6626819439944
AA7716097,AA,AA1178,UA29999,156.7118773660658
AA5549480,AA,AA1178,HA92059,68.39960001758982
AA7744810,AA,AA1178,HA43404,223.65277005790824
AA7890008,AA,AA1178,SW38847,219.07863159395157
AA5765236,AA,AA1178,HA24773,135.16674129629786
AA3186202,AA,AA1178,AS83457,146.37874758167874
AA8309656,AA,AA1178,DL66656,147.42278706369774
AA9555083,AA,AA1178,SW14507,132.16572007806667
AA3209417,AA,AA1178,UA55903,193.22954552094964
AA6718613,AA,AA1178,AA22327,97.16680756305087
AA3660492,AA,AA1178,SW15877,121.01634826356147
AA6347390,AA,AA1178,UA18459,204.7551512147961
AA8736214,AA,AA1178,HA68097,239.4053351235639
AA6549599,AA,AA1178,AS61969,143.32193741038367
AA2448267,AA,AA1178,UA51556,207.4850588513197
AA1453853,AA,AA1178,AS44437,80.98084592965058
AA6562299,AA,AA1178,UA29631,122.94371107869797
AA6201815,AA,AA1178,AA90270,113.62395946450579
AA3794306,AA,AA1178,UA14703,100.85638862973781
AA9048172,AA,AA1178,DL64927,174.5144663757667
AA6555322,AA,AA1178,UA52371,209.3940560811628
AA8690045,AA,AA1178,SW18418,56.27781437612762
AA8846587,AA,AA1178,DL65418,232.42383994455352
AA7753855,AA,AA1178,DL21597,139.64359274244802
AA4948074,AA,AA1178,SW58100,108.49172765001327
AA8356883,AA,AA1178,AS31763,121.85911529983258
AA2996237,AA,AA1178,UA69440,145.0423593376001
AA5146496,AA,AA1178,AA52481,117.71708885385242
AA7485874,AA,AA1178,AS65192,145.70803121446835
AA1252759,AA,AA1178,AA32042,186.14802114255906
AA1411523,AA,AA1178,SW99648,68.19266284589864
AA2175003,AA,AA1178,UA43467,187.81940871577436
AA5642367,AA,AA1178,AS32181,207.81331596473126
AA6998719,AA,AA1178,DL26833,155.5139159657571
AA3533187,AA,AA1178,AA41660,98.69271359917633
AA6300099,AA,AA1178,AS58757,183.79974864716922
AA8897037,AA,AA1178,UA97759,62.3500901028504
AA4740071,AA,AA1178,AA30565,234.41749971104372
AA6482649,AA,AA1178,AS11565,130.54937847234487
AA5512897,AA,AA1178,AS79683,135.49886231572464
AA9654876,AA,AA1178,AA63634,173.53159813063513
AA7667304,AA,AA1178,AA70573,164.68589951266358
AA8023106,AA,AA1178,HA11741,94.45694320100202
AA9606548,AA,AA1178,AS79917,152.62230829314538
AA9229127,AA,AA1178,UA65447,245.53104100505794
AA8020359,AA,AA1178,AA15197,86.45376069866488
AA1718091,AA,AA1178,AS13264,203.11924651455217
AA8997751,AA,AA1178,SW46754,150.4372343676783
AA3992968,AA,AA1178,DL56007,145.1993629220371
AA7180965,AA,AA1178,DL78235,129.06563185383928
AA3869148,AA,AA1178,AA17324,223.7210663106437
AA4111504,AA,AA1178,AS74190,134.37733000264984
AA9070634,AA,AA1178,SW64197,192.4147674481466
AA2013784,AA,AA1178,AS41339,129.27874526522535
AA6962120,AA,AA1178,UA84474,244.93822896979418
AA1216294,AA,AA1178,HA73933,130.91385341219012
AA6211029,AA,AA1178,SW80122,179.93929453637253
AA2616910,AA,AA1178,AS73547,126.63882189959057
AA8103433,AA,AA1178,SW32001,151.89320439102696
AA8038613,AA,AA1178,UA77332,202.6575806243884
AA1924722,AA,AA1178,SW69646,63.20674258592736
AA9487226,AA,AA1178,HA96285,190.78204913178104
AA3749821,AA,AA1178,DL53970,192.94066239640367
AA8219554,AA,AA1178,AS66566,140.62015306597618
AA5950090,AA,AA1178,DL56665,125.08380766031321
AA2431503,AA,AA1178,SW93169,104.07179263411945
AA9388808,AA,AA1178,DL86113,71.14350945375227
AA4759873,AA,AA1178,SW56162,83.02665135653318
AA1984061,AA,AA1178,AS97819,53.76859861787586
AA6500702,AA,AA1178,DL31496,74.14764324820528
AA2394995,AA,AA1178,HA14282,73.39627575622146
AA7262413,AA,AA1178,HA39718,164.92904272639208
AA5539946,AA,AA1178,AA50755,123.86940898759869
AA1660361,AA,AA1178,UA61863,240.50372069884253
AA8495545,AA,AA1178,AA22256,181.09761670764527
AA3104704,AA,AA1178,SW26071,164.96537396340017
AA2074646,AA,AA1178,UA51284,147.76552213908303
AA3914219,AA,AA1178,UA88717,62.05728484548263
AA1815530,AA,AA1178,AS78351,118.57672366535871
AA3777936,AA,AA1178,AA88436,198.69885460859254
AA7431991,AA,AA1178,UA61565,94.23631288731067
AA5656389,AA,AA1178,HA71208,106.98069404371756
AA4496412,AA,AA1178,AA73847,83.97787680937193
AA4356183,AA,AA1178,UA15555,60.004761472039036
AA2533821,AA,AA1178,AS20462,221.53879916827057
AA2068769,AA,AA1178,UA14230,101.19100546999316
AA2738991,AA,AA1178,HA60522,166.78634397014764
AA8747012,AA,AA1178,AS58340,129.2983004827948
AA4833979,AA,AA1178,DL98753,105.31292710864867
AA7241170,AA,AA1178,AA13688,223.12419957288262
AA2483692,AA,AA1178,AS51306,236.43361435415673
AA7573306,AA,AA1178,AS87171,223.24769637066234
AA4224531,AA,AA1178,SW41843,115.68992397945854
AA8854324,AA,AA1178,HA95247,225.05308776120597
AA5525148,AA,AA1178,DL85712,140.43300670962157
AA7940937,AA,AA1178,SW14723,65.22946222521114
AA3878026,AA,AA1178,DL52468,94.27349859655297
AA2555738,AA,AA1178,HA42775,90.74627074446826
AA6954749,AA,AA1178,AA96871,69.32304762631588
AA4781983,AA,AA1178,UA14338,86.57396171253342
AA1721598,AA,AA1178,UA19747,114.46271707058702
AA5436215,AA,AA1178,AA85794,113.2239031618947
AA6050943,AA,AA1178,AS21845,59.95722442114035
AA9960760,AA,AA1178,UA79981,69.78571568011797
AA1831763,AA,AA1178,UA44558,199.39548412981506
AA9401941,AA,AA1178,SW27346,241.98832797651903
AA6607569,AA,AA1178,AA43289,149.2745159296009
AA6307530,AA,AA1178,UA33901,217.11868649818126
AA5832649,AA,AA1178,SW47439,201.4693988616043
AA6683627,AA,AA1178,AA18163,226.16717395007134
AA9039790,AA,AA1178,SW16612,158.5377474437588
AA5122219,AA,AA1178,UA22172,86.83256661497882
AA9174989,AA,AA1178,HA48746,244.52777980477953
AA3020378,AA,AA1178,HA30045,89.11162734999287
AA5582558,AA,AA1178,AA43362,169.56768856106265
AA9493069,AA,AA1178,AS76550,162.85628211620204
AA6327810,AA,AA1178,DL55271,143.64077903448276
AA8398651,AA,AA1178,AA27220,135.52239862498934
AA4501585,AA,AA1178,AA90876,125.46436173088362
AA1279454,AA,AA1178,UA41405,232.48117796211943
AA2150466,AA,AA1178,DL87059,211.71591910443476
AA5059515,AA,AA1178,AA78976,215.74492953469158
AA3832616,AA,AA1178,SW35767,100.28166573675946
AA4313122,AA,AA1178,SW14587,155.73480125793748
AA4339572,AA,AA1178,HA72133,136.0486310109385
HA2478348,HA,HA2805,HA92969,106.1890881023525
HA7303155,HA,HA2805,AS18924,185.65514373641923
HA8582164,HA,HA2805,SW52599,224.75442157944116
HA9187806,HA,HA2805,UA10265,70.97499804671095
HA7336526,HA,HA2805,HA40513,139.1280126135161
HA5835129,HA,HA2805,AA66539,179.8371781894105
HA5486840,HA,HA2805,AA51840,153.60925882601504
HA6570923,HA,HA2805,AA50609,221.11594262608008
HA1537717,HA,HA2805,AS21316,226.2347857118282
HA8782259,HA,HA2805,AS21370,171.87799395264045
HA8352334,HA,HA2805,SW78559,150.97898807086295
HA9744858,HA,HA2805,UA76250,143.5060547451116
HA2532660,HA,HA2805,SW94950,123.87404593990816
HA1511870,HA,HA2805,AA67458,75.21974248382837
HA5450211,HA,HA2805,UA36685,108.03409229886697
HA9783619,HA,HA2805,SW40329,200.06546700020945
HA6468415,HA,HA2805,SW41524,206.70764122217426
HA5153665,HA,HA2805,SW40524,135.94190988343132
HA9549066,HA,HA2805,AA90012,94.93057944453128
HA8237697,HA,HA2805,AA68252,103.23869414109484
HA4650167,HA,HA2805,AA95709,126.18791823624294
HA5351462,HA,HA2805,AS42476,126.38342357444823
HA6654713,HA,HA2805,AA48617,78.45675105810787
HA5247822,HA,HA2805,HA20087,51.18636486739805
HA4405903,HA,HA2805,HA74760,175.12254925011393
HA6739640,HA,HA2805,AS94063,174.79952375434885
HA1354738,HA,HA2805,UA63900,156.98570312477847
HA1045508,HA,HA2805,HA16614,50.98481357384856
HA2410604,HA,HA2805,SW32504,241.36106475579234
HA9813069,HA,HA2805,UA53409,132.72209080222228
HA2944972,HA,HA2805,HA79858,98.6717857434497
HA2098298,HA,HA2805,HA99952,201.2983449212087
HA3591814,HA,HA2805,UA68094,82.2176077262553
HA7618559,HA,HA2805,SW84019,214.72062962211274
HA1416460,HA,HA2805,AA76589,243.22686862869674
HA9211865,HA,HA2805,SW75906,132.03324996774234
HA7515247,HA,HA2805,DL94720,212.82717161802503
HA9112140,HA,HA2805,AS45719,60.68884171632052
HA3889097,HA,HA2805,AS70725,139.21351284173002
HA3511401,HA,HA2805,AS16827,239.4730094258674
HA4067149,HA,HA2805,AA63868,167.7297427403091
HA1472572,HA,HA2805,AA16357,137.3691748296161
HA5819114,HA,HA2805,HA96164,184.64302260655268
HA7800088,HA,HA2805,UA33720,93.89647571070572
HA1350852,HA,HA2805,UA90032,120.4207170349785
HA2948561,HA,HA2805,SW27157,80.86478615181136
HA7945054,HA,HA2805,DL69756,186.62292763951643
HA5944104,HA,HA2805,DL13087,73.88458186742261
HA3111507,HA,HA2805,UA17166,118.77788742976323
HA1410302,HA,HA2805,AA65504,56.63177492202958
HA2114143,HA,HA2805,AS64885,148.5615348961672
HA8160939,HA,HA2805,AS45281,155.90915522212214
HA4688201,HA,HA2805,UA62508,59.94369357642848
HA7806836,HA,HA2805,DL98221,118.46356854259422
HA1711234,HA,HA2805,DL70809,185.11728810563875
HA9522409,HA,HA2805,AA71218,179.75444314875128
HA7458051,HA,HA2805,UA95891,110.06707945585865
HA5346626,HA,HA2805,SW96774,101.50174749817288
HA2182139,HA,HA2805,HA98831,107.03806115683767
HA7068048,HA,HA2805,HA34487,100.24876653696037
HA7335914,HA,HA2805,AS75783,112.50225831696528
HA1335797,HA,HA2805,AS73070,166.79267283084198
HA7568548,HA,HA2805,UA28614,213.89348350055027
HA5066455,HA,HA2805,UA36231,107.26119851536025
HA5309208,HA,HA2805,DL77011,133.77504795242803
HA6106794,HA,HA2805,SW65776,170.70128882995974
HA2631331,HA,HA2805,AS92988,63.24824331741941
HA6810490,HA,HA2805,HA28908,227.149600895149
HA7896779,HA,HA2805,DL59586,210.75109690989285
HA1941082,HA,HA2805,AS54536,82.06013117621822
HA8237457,HA,HA2805,HA57058,177.09835792372897
HA7508663,HA,HA2805,DL95907,188.82710493629983
HA7060610,HA,HA2805,HA38719,92.57491905516271
HA3804776,HA,HA2805,DL82094,124.3589136178918
HA6400943,HA,HA2805,UA23991,163.09986888005744
HA2951629,HA,HA2805,SW97937,215.09561156713664
HA8743082,HA,HA2805,AA74509,55.20492355649842
HA9427009,HA,HA2805,AS17315,127.2447960992555
HA4802172,HA,HA2805,SW50101,55.23367679901621
HA3818695,HA,HA2805,DL98846,98.18743367717657
HA9511016,HA,HA2805,HA62561,104.13041869458748
HA8114257,HA,HA2805,UA56018,63.13827344984608
HA7544484,HA,HA2805,AS14246,76.92911977492476
HA8160223,HA,HA2805,SW56190,223.44571959353195
HA8309784,HA,HA2805,AS40583,215.5544453795945
HA8103110,HA,HA2805,UA12560,232.4523588422952
HA6535479,HA,HA2805,AA92710,54.77659345707393
HA5605687,HA,HA2805,SW82675,148.2955360042971
HA2251217,HA,HA2805,DL64340,234.14128637093617
HA7133063,HA,HA2805,SW99609,160.46274646398507
HA2705609,HA,HA2805,UA86201,111.96057486862128
HA5224038,HA,HA2805,SW12289,111.10826998689676
HA3364428,HA,HA2805,AA33784,146.89236950521456
HA3172046,HA,HA2805,SW43163,213.71891770542243
HA7263531,HA,HA2805,HA21911,76.81241305665267
HA3264562,HA,HA2805,AA79450,125.51582309869293
HA7503292,HA,HA2805,AA52047,201.5179406550899
HA1549683,HA,HA2805,AS84818,99.9444499544154
HA2071113,HA,HA2805,UA25967,50.9164424637728
HA8029124,HA,HA2805,DL83835,128.37650048676358
HA4191884,HA,HA2805,AS93520,123.40589726301192
HA7205744,HA,HA2805,HA61618,173.4930364390871
HA1658798,HA,HA2805,UA84290,128.3461814775847
HA7446436,HA,HA2805,AA93476,88.75927986228564
HA7387228,HA,HA2805,UA46552,240.17744803342654
HA3505884,HA,HA2805,HA67754,179.1175365252443
HA2654874,HA,HA2805,AA47310,72.37204352699288
HA1349150,HA,HA2805,AA58466,146.1074991045304
HA6832480,HA,HA2805,AA39867,241.43056103739738
HA3498493,HA,HA2805,UA14891,115.96766980697998
HA6994917,HA,HA2805,UA43421,186.87952043184868
HA1961763,HA,HA2805,UA65366,89.36968982443312
HA8679763,HA,HA2805,AS98640,109.55715983340468
HA2788417,HA,HA2805,UA36865,150.30245092509404
HA5495662,HA,HA2805,HA73226,128.41340262827154
HA3147362,HA,HA2805,UA61348,71.45370053041194
HA5994244,HA,HA2805,AA97559,214.51569923907803
HA6127306,HA,HA2805,SW39626,147.4133416954033
HA6231772,HA,HA2805,HA44959,188.47491362620696
HA9839287,HA,HA2805,AA30607,140.64086694092862
HA7112382,HA,HA2805,UA50478,170.5119376338067
HA9608121,HA,HA2805,UA11782,67.13606785878687
HA7459439,HA,HA2805,AA73845,206.2346087642949
HA9846938,HA,HA2805,SW37619,151.03712957972465
HA7805834,HA,HA2805,AA10495,86.41953178157507
HA3284946,HA,HA2805,AS75001,120.48519299525647
HA2199365,HA,HA2805,AS63829,185.9540242833305
HA3052983,HA,HA2805,SW40294,96.61692159612367
HA5497851,HA,HA2805,UA99577,192.74685469282656
HA1579596,HA,HA2805,HA84261,69.9034326622283
HA9546888,HA,HA2805,SW47706,234.54092390237474
HA5698973,HA,HA2805,HA63217,246.12926195859697
HA6826707,HA,HA2805,SW30883,228.73630657393196
HA3145129,HA,HA2805,DL18957,199.26582992952447
HA5469260,HA,HA2805,UA85779,119.8613511263374
HA7187011,HA,HA2805,DL27095,230.9424520083577
HA5624792,HA,HA2805,HA11668,147.8615957283173
HA2894884,HA,HA4883,SW55046,98.13885059801316
HA7332507,HA,HA4883,DL31648,224.61391570904127
HA6544657,HA,HA4883,UA43784,80.43377033175112
HA4631770,HA,HA4883,AS42560,87.41921488513671
HA2981820,HA,HA4883,DL48357,112.86765479519335
HA4633262,HA,HA4883,UA81778,156.7531122299695
HA9392867,HA,HA4883,AS78219,124.00427611420186
HA1164781,HA,HA4883,AA67307,228.06320484203596
HA6149335,HA,HA4883,AS34536,177.51523198606174
HA5834513,HA,HA4883,HA37747,147.00515473329423
HA8408724,HA,HA4883,HA30278,88.44390364926393
HA3655481,HA,HA4883,AA19098,80.0367325209451
HA4590743,HA,HA4883,DL95181,175.16965229956907
HA6398645,HA,HA4883,DL10477,145.8944514562496
HA4814792,HA,HA4883,HA12170,161.3623113048116
HA3806399,HA,HA4883,HA71189,52.81168133996184
HA4510779,HA,HA4883,UA96963,243.62859523042812
HA9500316,HA,HA4883,AA14687,123.57114087317198
HA8600936,HA,HA4883,AS32487,102.24147677625842
HA7018527,HA,HA4883,AS64859,172.0583102633547
HA6603730,HA,HA4883,UA45715,79.43446785684785
HA8020192,HA,HA4883,HA15834,214.3018091686556
HA9871648,HA,HA4883,HA79635,106.65134027106276
HA7777722,HA,HA4883,AA98447,51.08338741219478
HA4410711,HA,HA4883,AA60212,153.29862406355844
HA3433275,HA,HA4883,AS26680,233.09584528482083
HA3285489,HA,HA4883,SW98663,146.76586285695674
HA6058444,HA,HA4883,DL64734,131.2993920000235
HA5017677,HA,HA4883,AA19032,249.79518650458354
HA6137108,HA,HA4883,AA35781,94.8818977368202
HA7046494,HA,HA4883,UA90891,175.2478230140661
HA3866643,HA,HA4883,HA24644,220.52557549884145
HA9325010,HA,HA4883,SW58033,105.10151103023807
HA9504687,HA,HA4883,SW35516,203.41754423231185
HA3726158,HA,HA4883,DL99694,204.66415125026055
HA1115237,HA,HA4883,SW58675,184.31292820541742
HA5531740,HA,HA4883,AA98676,235.15992181414532
HA1673642,HA,HA4883,UA39451,56.94064264645371
HA7378743,HA,HA4883,DL59368,246.23464909901242
HA4004644,HA,HA4883,HA50396,102.69300757626539
HA7544507,HA,HA4883,SW10436,235.6755898880133
HA4861185,HA,HA4883,SW63889,95.59900671387196
HA9884775,HA,HA4883,HA87921,115.22909687941745
HA6990365,HA,HA4883,AS77652,185.45861598918145
HA9735098,HA,HA4883,DL21229,84.4840484540798
HA4346243,HA,HA4883,AA79619,80.83484632168549
HA4615316,HA,HA4883,DL65979,116.16144072585115
HA8950835,HA,HA4883,DL69180,245.31533770462715
HA8415981,HA,HA4883,AS90109,114.10098310214158
HA9887227,HA,HA4883,AS25069,116.34977350978353
HA8865223,HA,HA4883,DL37870,238.00978771190208
HA6853514,HA,HA4883,DL37074,160.15544699033623
HA5214336,HA,HA4883,AS55845,165.85018699170504
HA5419106,HA,HA4883,AA73364,76.40193520840977
HA3015743,HA,HA4883,DL55539,55.891008684570195
HA7409240,HA,HA4883,AA96027,184.34828976686214
HA5750469,HA,HA4883,HA85216,144.642086816617
HA2290743,HA,HA4883,HA74660,94.20476665398267
HA6161387,HA,HA4883,DL92888,82.67205750258532
HA8487943,HA,HA4883,DL36037,90.85849415462495
HA8435498,HA,HA4883,DL77467,148.18670343877795
HA1553237,HA,HA4883,UA40918,96.68060006322673
HA5697940,HA,HA4883,DL63328,148.40937061408815
HA8154593,HA,HA4883,UA89134,214.0740057673201
HA1548578,HA,HA4883,DL95089,150.12191233262098
HA4973530,HA,HA4883,HA95108,88.00700874895051
HA8477593,HA,HA4883,AA22728,189.12181553818334
HA7850908,HA,HA4883,HA31124,214.03074408609135
HA4531099,HA,HA4883,SW79840,161.98245850361832
HA9005868,HA,HA4883,AA17694,96.12438246855083
HA1624152,HA,HA4883,UA98576,146.48682577588534
HA1400011,HA,HA4883,SW43191,97.26856382353633
HA2374735,HA,HA4883,SW47703,190.35992497141967
HA5035015,HA,HA4883,DL22457,221.5940384661971
HA4579664,HA,HA4883,DL59553,129.39941942273396
HA2932455,HA,HA4883,AS29839,181.2485075207203
HA4952009,HA,HA4883,DL81136,154.48312623088734
HA3917849,HA,HA4883,AA49365,160.0008495978213
HA1518782,HA,HA4883,AA28815,161.00448522947858
HA5588666,HA,HA4883,DL68779,147.52786519301247
HA9188788,HA,HA4883,AS75099,182.63674619605922
HA7624891,HA,HA4883,DL11801,157.97266207493723
HA3093694,HA,HA4883,SW81356,124.707413594969
HA1652137,HA,HA4883,AA55054,134.2796451170117
HA8050066,HA,HA4883,AA41507,151.10230492343766
HA2826734,HA,HA4883,UA39484,238.7731559005807
HA7239152,HA,HA4883,AS28309,182.42524906211153
HA1668033,HA,HA4883,AS75887,243.19243086459153
HA5033467,HA,HA4883,DL34311,96.82198745056743
HA9149025,HA,HA4883,AA67711,118.67224566628647
HA7142061,HA,HA4883,SW25214,121.14465741528562
HA1025157,HA,HA4883,UA67066,196.88934123627
HA4379322,HA,HA4883,AS33312,169.94903132226327
HA6103660,HA,HA4883,SW97746,208.90565122885636
